Reaction Coordinate,Energy (meV)
0.34560797,-836.33890063
0.34571598,-836.63836941
0.34582398,-836.93772243
0.34593198,-837.23695955
0.34603998,-837.53608065
0.34614799,-837.83508559
0.34625599,-838.13397424
0.34636399,-838.43274648
0.34647199,-838.73140216
0.34657999,-839.02994117
0.34668800,-839.32836336
0.34679600,-839.62666861
0.34690400,-839.92485679
0.34701200,-840.22292776
0.34712001,-840.52088141
0.34722801,-840.81871758
0.34733601,-841.11643616
0.34744401,-841.41403702
0.34755202,-841.71152001
0.34766002,-842.00888502
0.34776802,-842.30613191
0.34787602,-842.60326056
0.34798403,-842.90027082
0.34809203,-843.19716257
0.34820003,-843.49393567
0.34830803,-843.79059001
0.34841604,-844.08712544
0.34852404,-844.38354184
0.34863204,-844.67983907
0.34874004,-844.97601701
0.34884805,-845.27207552
0.34895605,-845.56801447
0.34906405,-845.86383374
0.34917205,-846.15953319
0.34928006,-846.45511268
0.34938806,-846.75057210
0.34949606,-847.04591131
0.34960406,-847.34113017
0.34971207,-847.63622856
0.34982007,-847.93120635
0.34992807,-848.22606341
0.35003607,-848.52079959
0.35014408,-848.81541479
0.35025208,-849.10990885
0.35036008,-849.40428166
0.35046808,-849.69853309
0.35057609,-849.99266299
0.35068409,-850.28667124
0.35079209,-850.58055771
0.35090009,-850.87432228
0.35100810,-851.16796479
0.35111610,-851.46148514
0.35122410,-851.75488319
0.35133210,-852.04815879
0.35144011,-852.34131184
0.35154811,-852.63434219
0.35165611,-852.92724971
0.35176411,-853.22003427
0.35187212,-853.51269575
0.35198012,-853.80523401
0.35208812,-854.09764892
0.35219612,-854.38994034
0.35230413,-854.68210816
0.35241213,-854.97415224
0.35252013,-855.26607244
0.35262813,-855.55786864
0.35273614,-855.84954070
0.35284414,-856.14108850
0.35295214,-856.43251190
0.35306014,-856.72381078
0.35316815,-857.01498500
0.35327615,-857.30603443
0.35338415,-857.59695894
0.35349215,-857.88775841
0.35360016,-858.17843269
0.35370816,-858.46898166
0.35381616,-858.75940519
0.35392416,-859.04970314
0.35403217,-859.33987540
0.35414017,-859.62992182
0.35424817,-859.91984227
0.35435617,-860.20963663
0.35446418,-860.49930476
0.35457218,-860.78884653
0.35468018,-861.07826182
0.35478818,-861.36755048
0.35489619,-861.65671240
0.35500419,-861.94574743
0.35511219,-862.23465546
0.35522019,-862.52343634
0.35532820,-862.81208995
0.35543620,-863.10061616
0.35554420,-863.38901483
0.35565220,-863.67728584
0.35576021,-863.96542905
0.35586821,-864.25344433
0.35597621,-864.54133156
0.35608421,-864.82909060
0.35619222,-865.11672132
0.35630022,-865.40422359
0.35640822,-865.69159728
0.35651622,-865.97884226
0.35662423,-866.26595839
0.35673223,-866.55294556
0.35684023,-866.83980362
0.35694823,-867.12653244
0.35705624,-867.41313190
0.35716424,-867.69960187
0.35727224,-867.98594220
0.35738024,-868.27215278
0.35748825,-868.55823348
0.35759625,-868.84418415
0.35770425,-869.13000467
0.35781225,-869.41569491
0.35792026,-869.70125474
0.35802826,-869.98668403
0.35813626,-870.27198265
0.35824426,-870.55715046
0.35835227,-870.84218734
0.35846027,-871.12709315
0.35856827,-871.41186777
0.35867627,-871.69651106
0.35878428,-871.98102289
0.35889228,-872.26540314
0.35900028,-872.54965166
0.35910828,-872.83376834
0.35921629,-873.11775303
0.35932429,-873.40160561
0.35943229,-873.68532595
0.35954029,-873.96891392
0.35964830,-874.25236939
0.35975630,-874.53569222
0.35986430,-874.81888228
0.35997230,-875.10193945
0.36008031,-875.38486359
0.36018831,-875.66765458
0.36029631,-875.95031227
0.36040431,-876.23283655
0.36051232,-876.51522728
0.36062032,-876.79748432
0.36072832,-877.07960756
0.36083632,-877.36159685
0.36094433,-877.64345207
0.36105233,-877.92517308
0.36116033,-878.20675977
0.36126833,-878.48821198
0.36137634,-878.76952960
0.36148434,-879.05071250
0.36159234,-879.33176053
0.36170034,-879.61267358
0.36180835,-879.89345151
0.36191635,-880.17409418
0.36202435,-880.45460148
0.36213235,-880.73497327
0.36224036,-881.01520941
0.36234836,-881.29530978
0.36245636,-881.57527425
0.36256436,-881.85510268
0.36267237,-882.13479495
0.36278037,-882.41435092
0.36288837,-882.69377046
0.36299637,-882.97305345
0.36310438,-883.25219975
0.36321238,-883.53120923
0.36332038,-883.81008175
0.36342838,-884.08881720
0.36353639,-884.36741544
0.36364439,-884.64587633
0.36375239,-884.92419975
0.36386039,-885.20238557
0.36396840,-885.48043365
0.36407640,-885.75834387
0.36418440,-886.03611609
0.36429240,-886.31375019
0.36440041,-886.59124602
0.36450841,-886.86860347
0.36461641,-887.14582240
0.36472441,-887.42290268
0.36483242,-887.69984417
0.36494042,-887.97664676
0.36504842,-888.25331031
0.36515642,-888.52983468
0.36526443,-888.80621974
0.36537243,-889.08246538
0.36548043,-889.35857144
0.36558843,-889.63453781
0.36569644,-889.91036436
0.36580444,-890.18605094
0.36591244,-890.46159744
0.36602044,-890.73700372
0.36612845,-891.01226965
0.36623645,-891.28739509
0.36634445,-891.56237993
0.36645245,-891.83722402
0.36656046,-892.11192724
0.36666846,-892.38648946
0.36677646,-892.66091054
0.36688446,-892.93519036
0.36699247,-893.20932878
0.36710047,-893.48332567
0.36720847,-893.75718090
0.36731647,-894.03089435
0.36742448,-894.30446588
0.36753248,-894.57789535
0.36764048,-894.85118265
0.36774848,-895.12432764
0.36785649,-895.39733018
0.36796449,-895.67019015
0.36807249,-895.94290741
0.36818049,-896.21548184
0.36828850,-896.48791331
0.36839650,-896.76020167
0.36850450,-897.03234682
0.36861250,-897.30434860
0.36872051,-897.57620689
0.36882851,-897.84792157
0.36893651,-898.11949250
0.36904451,-898.39091954
0.36915252,-898.66220257
0.36926052,-898.93334146
0.36936852,-899.20433608
0.36947652,-899.47518629
0.36958453,-899.74589197
0.36969253,-900.01645298
0.36980053,-900.28686920
0.36990853,-900.55714049
0.37001654,-900.82726672
0.37012454,-901.09724776
0.37023254,-901.36708349
0.37034054,-901.63677376
0.37044855,-901.90631845
0.37055655,-902.17571743
0.37066455,-902.44497057
0.37077255,-902.71407773
0.37088056,-902.98303880
0.37098856,-903.25185362
0.37109656,-903.52052208
0.37120456,-903.78904404
0.37131257,-904.05741938
0.37142057,-904.32564796
0.37152857,-904.59372965
0.37163657,-904.86166432
0.37174458,-905.12945184
0.37185258,-905.39709208
0.37196058,-905.66458491
0.37206858,-905.93193019
0.37217659,-906.19912780
0.37228459,-906.46617761
0.37239259,-906.73307948
0.37250059,-906.99983329
0.37260860,-907.26643890
0.37271660,-907.53289619
0.37282460,-907.79920501
0.37293260,-908.06536525
0.37304061,-908.33137676
0.37314861,-908.59723943
0.37325661,-908.86295312
0.37336461,-909.12851769
0.37347262,-909.39393302
0.37358062,-909.65919898
0.37368862,-909.92431544
0.37379662,-910.18928225
0.37390463,-910.45409931
0.37401263,-910.71876646
0.37412063,-910.98328359
0.37422863,-911.24765057
0.37433664,-911.51186725
0.37444464,-911.77593351
0.37455264,-912.03984923
0.37466064,-912.30361426
0.37476865,-912.56722848
0.37487665,-912.83069175
0.37498465,-913.09400396
0.37509265,-913.35716496
0.37520066,-913.62017462
0.37530866,-913.88303282
0.37541666,-914.14573942
0.37552466,-914.40829430
0.37563267,-914.67069732
0.37574067,-914.93294835
0.37584867,-915.19504725
0.37595667,-915.45699391
0.37606468,-915.71878819
0.37617268,-915.98042996
0.37628068,-916.24191908
0.37638868,-916.50325543
0.37649669,-916.76443887
0.37660469,-917.02546928
0.37671269,-917.28634653
0.37682069,-917.54707048
0.37692870,-917.80764100
0.37703670,-918.06805796
0.37714470,-918.32832123
0.37725270,-918.58843069
0.37736071,-918.84838619
0.37746871,-919.10818761
0.37757671,-919.36783482
0.37768471,-919.62732769
0.37779272,-919.88666608
0.37790072,-920.14584987
0.37800872,-920.40487893
0.37811672,-920.66375312
0.37822472,-920.92247231
0.37833273,-921.18103637
0.37844073,-921.43944518
0.37854873,-921.69769860
0.37865673,-921.95579650
0.37876474,-922.21373875
0.37887274,-922.47152521
0.37898074,-922.72915577
0.37908874,-922.98663028
0.37919675,-923.24394862
0.37930475,-923.50111065
0.37941275,-923.75811625
0.37952075,-924.01496528
0.37962876,-924.27165762
0.37973676,-924.52819313
0.37984476,-924.78457168
0.37995276,-925.04079314
0.38006077,-925.29685738
0.38016877,-925.55276427
0.38027677,-925.80851368
0.38038477,-926.06410548
0.38049278,-926.31953954
0.38060078,-926.57481572
0.38070878,-926.82993390
0.38081678,-927.08489394
0.38092479,-927.33969572
0.38103279,-927.59433910
0.38114079,-927.84882395
0.38124879,-928.10315014
0.38135680,-928.35731755
0.38146480,-928.61132603
0.38157280,-928.86517547
0.38168080,-929.11886572
0.38178881,-929.37239666
0.38189681,-929.62576816
0.38200481,-929.87898009
0.38211281,-930.13203231
0.38222082,-930.38492469
0.38232882,-930.63765711
0.38243682,-930.89022944
0.38254482,-931.14264153
0.38265283,-931.39489327
0.38276083,-931.64698452
0.38286883,-931.89891514
0.38297683,-932.15068502
0.38308484,-932.40229402
0.38319284,-932.65374200
0.38330084,-932.90502884
0.38340884,-933.15615441
0.38351685,-933.40711857
0.38362485,-933.65792120
0.38373285,-933.90856216
0.38384085,-934.15904133
0.38394886,-934.40935857
0.38405686,-934.65951375
0.38416486,-934.90950674
0.38427286,-935.15933741
0.38438087,-935.40900563
0.38448887,-935.65851126
0.38459687,-935.90785419
0.38470487,-936.15703427
0.38481288,-936.40605138
0.38492088,-936.65490539
0.38502888,-936.90359616
0.38513688,-937.15212356
0.38524489,-937.40048747
0.38535289,-937.64868775
0.38546089,-937.89672427
0.38556889,-938.14459690
0.38567690,-938.39230551
0.38578490,-938.63984997
0.38589290,-938.88723015
0.38600090,-939.13444592
0.38610891,-939.38149714
0.38621691,-939.62838370
0.38632491,-939.87510544
0.38643291,-940.12166225
0.38654092,-940.36805400
0.38664892,-940.61428055
0.38675692,-940.86034177
0.38686492,-941.10623753
0.38697293,-941.35196770
0.38708093,-941.59753215
0.38718893,-941.84293076
0.38729693,-942.08816338
0.38740494,-942.33322989
0.38751294,-942.57813015
0.38762094,-942.82286404
0.38772894,-943.06743143
0.38783695,-943.31183218
0.38794495,-943.55606617
0.38805295,-943.80013326
0.38816095,-944.04403332
0.38826896,-944.28776622
0.38837696,-944.53133183
0.38848496,-944.77473003
0.38859296,-945.01796067
0.38870097,-945.26102363
0.38880897,-945.50391878
0.38891697,-945.74664598
0.38902497,-945.98920512
0.38913298,-946.23159604
0.38924098,-946.47381864
0.38934898,-946.71587276
0.38945698,-946.95775829
0.38956499,-947.19947509
0.38967299,-947.44102303
0.38978099,-947.68240199
0.38988899,-947.92361182
0.38999700,-948.16465240
0.39010500,-948.40552360
0.39021300,-948.64622529
0.39032100,-948.88675734
0.39042901,-949.12711961
0.39053701,-949.36731198
0.39064501,-949.60733431
0.39075301,-949.84718647
0.39086102,-950.08686834
0.39096902,-950.32637978
0.39107702,-950.56572066
0.39118502,-950.80489086
0.39129303,-951.04389023
0.39140103,-951.28271865
0.39150903,-951.52137599
0.39161703,-951.75986212
0.39172504,-951.99817690
0.39183304,-952.23632021
0.39194104,-952.47429192
0.39204904,-952.71209189
0.39215705,-952.94971999
0.39226505,-953.18717610
0.39237305,-953.42446008
0.39248105,-953.66157180
0.39258906,-953.89851113
0.39269706,-954.13527795
0.39280506,-954.37187211
0.39291306,-954.60829348
0.39302107,-954.84454195
0.39312907,-955.08061737
0.39323707,-955.31651962
0.39334507,-955.55224857
0.39345308,-955.78780408
0.39356108,-956.02318602
0.39366908,-956.25839427
0.39377708,-956.49342868
0.39388509,-956.72828914
0.39399309,-956.96297551
0.39410109,-957.19748766
0.39420909,-957.43182546
0.39431710,-957.66598878
0.39442510,-957.89997748
0.39453310,-958.13379144
0.39464110,-958.36743053
0.39474911,-958.60089461
0.39485711,-958.83418356
0.39496511,-959.06729724
0.39507311,-959.30023552
0.39518112,-959.53299828
0.39528912,-959.76558538
0.39539712,-959.99799668
0.39550512,-960.23023207
0.39561313,-960.46229141
0.39572113,-960.69417456
0.39582913,-960.92588140
0.39593713,-961.15741180
0.39604514,-961.38876563
0.39615314,-961.61994275
0.39626114,-961.85094303
0.39636914,-962.08176635
0.39647715,-962.31241257
0.39658515,-962.54288156
0.39669315,-962.77317320
0.39680115,-963.00328734
0.39690916,-963.23322386
0.39701716,-963.46298264
0.39712516,-963.69256353
0.39723316,-963.92196641
0.39734117,-964.15119114
0.39744917,-964.38023761
0.39755717,-964.60910566
0.39766517,-964.83779518
0.39777318,-965.06630604
0.39788118,-965.29463810
0.39798918,-965.52279122
0.39809718,-965.75076530
0.39820519,-965.97856018
0.39831319,-966.20617574
0.39842119,-966.43361185
0.39852919,-966.66086838
0.39863720,-966.88794519
0.39874520,-967.11484216
0.39885320,-967.34155916
0.39896120,-967.56809605
0.39906921,-967.79445271
0.39917721,-968.02062900
0.39928521,-968.24662479
0.39939321,-968.47243996
0.39950122,-968.69807437
0.39960922,-968.92352788
0.39971722,-969.14880038
0.39982522,-969.37389173
0.39993323,-969.59880179
0.40004123,-969.82353044
0.40014923,-970.04807755
0.40025723,-970.27244298
0.40036524,-970.49662661
0.40047324,-970.72062830
0.40058124,-970.94444793
0.40068924,-971.16808536
0.40079725,-971.39154046
0.40090525,-971.61481310
0.40101325,-971.83790315
0.40112125,-972.06081049
0.40122926,-972.28353497
0.40133726,-972.50607647
0.40144526,-972.72843485
0.40155326,-972.95061000
0.40166127,-973.17260177
0.40176927,-973.39441003
0.40187727,-973.61603466
0.40198527,-973.83747552
0.40209328,-974.05873248
0.40220128,-974.27980542
0.40230928,-974.50069420
0.40241728,-974.72139868
0.40252529,-974.94191875
0.40263329,-975.16225427
0.40274129,-975.38240510
0.40284929,-975.60237112
0.40295730,-975.82215220
0.40306530,-976.04174820
0.40317330,-976.26115900
0.40328130,-976.48038446
0.40338931,-976.69942446
0.40349731,-976.91827886
0.40360531,-977.13694753
0.40371331,-977.35543034
0.40382132,-977.57372716
0.40392932,-977.79183786
0.40403732,-978.00976231
0.40414532,-978.22750038
0.40425333,-978.44505193
0.40436133,-978.66241685
0.40446933,-978.87959498
0.40457733,-979.09658622
0.40468534,-979.31339041
0.40479334,-979.53000744
0.40490134,-979.74643717
0.40500934,-979.96267948
0.40511735,-980.17873422
0.40522535,-980.39460128
0.40533335,-980.61028051
0.40544135,-980.82577180
0.40554936,-981.04107500
0.40565736,-981.25618999
0.40576536,-981.47111663
0.40587336,-981.68585480
0.40598137,-981.90040437
0.40608937,-982.11476520
0.40619737,-982.32893716
0.40630537,-982.54292013
0.40641338,-982.75671397
0.40652138,-982.97031854
0.40662938,-983.18373373
0.40673738,-983.39695940
0.40684539,-983.60999542
0.40695339,-983.82284165
0.40706139,-984.03549797
0.40716939,-984.24796425
0.40727740,-984.46024036
0.40738540,-984.67232615
0.40749340,-984.88422152
0.40760140,-985.09592631
0.40770941,-985.30744041
0.40781741,-985.51876368
0.40792541,-985.72989599
0.40803341,-985.94083721
0.40814142,-986.15158721
0.40824942,-986.36214586
0.40835742,-986.57251303
0.40846542,-986.78268858
0.40857343,-986.99267239
0.40868143,-987.20246433
0.40878943,-987.41206426
0.40889743,-987.62147206
0.40900544,-987.83068758
0.40911344,-988.03971071
0.40922144,-988.24854132
0.40932944,-988.45717926
0.40943745,-988.66562441
0.40954545,-988.87387665
0.40965345,-989.08193583
0.40976145,-989.28980183
0.40986945,-989.49747451
0.40997746,-989.70495375
0.41008546,-989.91223942
0.41019346,-990.11933139
0.41030146,-990.32622951
0.41040947,-990.53293367
0.41051747,-990.73944373
0.41062547,-990.94575957
0.41073347,-991.15188104
0.41084148,-991.35780803
0.41094948,-991.56354039
0.41105748,-991.76907800
0.41116548,-991.97442073
0.41127349,-992.17956845
0.41138149,-992.38452102
0.41148949,-992.58927832
0.41159749,-992.79384022
0.41170550,-992.99820657
0.41181350,-993.20237727
0.41192150,-993.40635216
0.41202950,-993.61013112
0.41213751,-993.81371403
0.41224551,-994.01710074
0.41235351,-994.22029114
0.41246151,-994.42328508
0.41256952,-994.62608244
0.41267752,-994.82868309
0.41278552,-995.03108690
0.41289352,-995.23329373
0.41300153,-995.43530345
0.41310953,-995.63711594
0.41321753,-995.83873106
0.41332553,-996.04014868
0.41343354,-996.24136868
0.41354154,-996.44239092
0.41364954,-996.64321526
0.41375754,-996.84384159
0.41386555,-997.04426976
0.41397355,-997.24449965
0.41408155,-997.44453113
0.41418955,-997.64436406
0.41429756,-997.84399832
0.41440556,-998.04343378
0.41451356,-998.24267030
0.41462156,-998.44170775
0.41472957,-998.64054600
0.41483757,-998.83918493
0.41494557,-999.03762439
0.41505357,-999.23586427
0.41516158,-999.43390442
0.41526958,-999.63174473
0.41537758,-999.82938505
0.41548558,-1000.02682525
0.41559359,-1000.22406522
0.41570159,-1000.42110481
0.41580959,-1000.61794389
0.41591759,-1000.81458234
0.41602560,-1001.01102002
0.41613360,-1001.20725680
0.41624160,-1001.40329256
0.41634960,-1001.59912715
0.41645761,-1001.79476046
0.41656561,-1001.99019234
0.41667361,-1002.18542267
0.41678161,-1002.38045132
0.41688962,-1002.57527816
0.41699762,-1002.76990305
0.41710562,-1002.96432587
0.41721362,-1003.15854649
0.41732163,-1003.35256476
0.41742963,-1003.54638057
0.41753763,-1003.73999378
0.41764563,-1003.93340427
0.41775364,-1004.12661189
0.41786164,-1004.31961652
0.41796964,-1004.51241804
0.41807764,-1004.70501630
0.41818565,-1004.89741118
0.41829365,-1005.08960254
0.41840165,-1005.28159026
0.41850965,-1005.47337421
0.41861766,-1005.66495425
0.41872566,-1005.85633026
0.41883366,-1006.04750209
0.41894166,-1006.23846963
0.41904967,-1006.42923274
0.41915767,-1006.61979130
0.41926567,-1006.81014516
0.41937367,-1007.00029420
0.41948168,-1007.19023829
0.41958968,-1007.37997729
0.41969768,-1007.56951109
0.41980568,-1007.75883954
0.41991369,-1007.94796251
0.42002169,-1008.13687988
0.42012969,-1008.32559151
0.42023769,-1008.51409728
0.42034570,-1008.70239705
0.42045370,-1008.89049068
0.42056170,-1009.07837806
0.42066970,-1009.26605905
0.42077771,-1009.45353352
0.42088571,-1009.64080134
0.42099371,-1009.82786237
0.42110171,-1010.01471649
0.42120972,-1010.20136357
0.42131772,-1010.38780347
0.42142572,-1010.57403607
0.42153372,-1010.76006123
0.42164173,-1010.94587882
0.42174973,-1011.13148871
0.42185773,-1011.31689078
0.42196573,-1011.50208489
0.42207374,-1011.68707090
0.42218174,-1011.87184870
0.42228974,-1012.05641814
0.42239774,-1012.24077910
0.42250575,-1012.42493145
0.42261375,-1012.60887505
0.42272175,-1012.79260978
0.42282975,-1012.97613550
0.42293776,-1013.15945209
0.42304576,-1013.34255941
0.42315376,-1013.52545733
0.42326176,-1013.70814572
0.42336977,-1013.89062446
0.42347777,-1014.07289340
